"Victimizaciones (número de casos) por ámbito teritorial, violencia contra las mujeres y periodo"

"Legazpi","Violencia intrafamiliar",:,3,5,1,2,5,1,5
"Legazpi","Violencia sexual en otros tipos de relación(*)",:,0,0,2,0,2,3,1
"Legorreta","Total",1,2,2,3,4,7,5,1
"Legorreta","Violencia ejercida por pareja / expareja",:,2,2,2,3,7,3,1
"Legorreta","Violencia intrafamiliar",:,0,0,1,1,0,2,:
"Legorreta","Violencia sexual en otros tipos de relación(*)",:,0,0,0,0,0,0,:
"Legutio","Total",3,5,4,9,7,7,11,8
"Legutio","Violencia ejercida por pareja / expareja",:,4,4,7,3,4,6,7
"Legutio","Violencia intrafamiliar",:,1,0,2,3,1,5,1
"Legutio","Violencia sexual en otros tipos de relación(*)",:,0,0,0,1,2,0,:
"Leintz-Gatzaga","Total",0,0,0,0,0,0,0,1
"Leintz-Gatzaga","Violencia ejercida por pareja / expareja",:,0,0,0,0,0,0,1
"Leintz-Gatzaga","Violencia intrafamiliar",:,0,0,0,0,0,0,:
"Leintz-Gatzaga","Violencia sexual en otros tipos de relación(*)",:,0,0,0,0,0,0,:
"Leioa","Total",96,85,71,91,86,79,63,63
"Leioa","Violencia ejercida por pareja / expareja",:,67,60,62,71,57,47,51
"Leioa","Violencia intrafamiliar",:,16,10,24,8,19,11,8
"Leioa","Violencia sexual en otros tipos de relación(*)",:,2,1,5,7,3,5,4
"Lekeitio","Total",12,9,12,12,12,15,30,31
"Lekeitio","Violencia ejercida por pareja / expareja",:,6,7,6,5,10,21,19
"Lekeitio","Violencia intrafamiliar",:,1,4,3,5,2,6,8
"Lekeitio","Violencia sexual en otros tipos de relación(*)",:,2,1,3,2,3,3,4
"Lemoa","Total",12,7,7,8,7,8,25,17
"Lemoa","Violencia ejercida por pareja / expareja",:,5,5,5,4,8,21,12
"Lemoa","Violencia intrafamiliar",:,2,2,3,2,0,4,5
"Lemoa","Violencia sexual en otros tipos de relación(*)",:,0,0,0,1,0,0,:
"Lemoiz","Total",7,2,0,1,3,2,0,1
"Lemoiz","Violencia ejercida por pareja / expareja",:,1,0,1,3,0,0,:
"Lemoiz","Violencia intrafamiliar",:,1,0,0,0,2,0,1
"Lemoiz","Violencia sexual en otros tipos de relación(*)",:,0,0,0,0,0,0,:
"Leza","Total",0,0,4,0,2,0,4,1
"Leza","Violencia ejercida por pareja / expareja",:,0,1,0,1,0,3,1
"Leza","Violencia intrafamiliar",:,0,2,0,1,0,1,:
"Leza","Violencia sexual en otros tipos de relación(*)",:,0,1,0,0,0,0,:
"Lezama","Total",5,4,3,4,5,6,5,5
"Lezama","Violencia ejercida por pareja / expareja",:,3,2,4,5,3,4,4
"Lezama","Violencia intrafamiliar",:,0,0,0,0,0,1,1
"Lezama","Violencia sexual en otros tipos de relación(*)",:,1,1,0,0,3,0,:
"Lezo","Total",14,13,24,23,16,17,25,11
"Lezo","Violencia ejercida por pareja / expareja",:,13,19,16,13,15,19,7
"Lezo","Violencia intrafamiliar",:,0,4,3,3,2,5,3
"Lezo","Violencia sexual en otros tipos de relación(*)",:,0,1,4,0,0,1,1
"Lizartza","Total",0,3,0,0,0,0,4,2
"Lizartza","Violencia ejercida por pareja / expareja",:,3,0,0,0,0,1,1
"Lizartza","Violencia intrafamiliar",:,0,0,0,0,0,3,1
"Lizartza","Violencia sexual en otros tipos de relación(*)",:,0,0,0,0,0,0,:
"Loiu","Total",8,7,5,5,6,5,2,5
"Loiu","Violencia ejercida por pareja / expareja",:,7,3,5,5,4,1,3
"Loiu","Violencia intrafamiliar",:,0,1,0,1,1,1,:
"Loiu","Violencia sexual en otros tipos de relación(*)",:,0,1,0,0,0,0,2
"Mallabia","Total",0,1,1,1,4,8,2,:
"Mallabia","Violencia ejercida por pareja / expareja",:,1,1,1,2,5,2,:
"Mallabia","Violencia intrafamiliar",:,0,0,0,2,2,0,:
"Mallabia","Violencia sexual en otros tipos de relación(*)",:,0,0,0,0,1,0,:
"Mañaria","Total",2,2,1,2,0,1,2,3
"Mañaria","Violencia ejercida por pareja / expareja",:,2,1,2,0,1,2,3
"Mañaria","Violencia intrafamiliar",:,0,0,0,0,0,0,:
"Mañaria","Violencia sexual en otros tipos de relación(*)",:,0,0,0,0,0,0,:
"Markina-Xemein","Total",6,5,7,13,12,12,16,11
"Markina-Xemein","Violencia ejercida por pareja / expareja",:,2,5,11,6,9,14,9
"Markina-Xemein","Violencia intrafamiliar",:,1,2,1,5,3,0,1
"Markina-Xemein","Violencia sexual en otros tipos de relación(*)",:,2,0,1,1,0,2,1
"Maruri-Jatabe","Total",1,0,0,0,1,1,1,:
"Maruri-Jatabe","Violencia ejercida por pareja / expareja",:,0,0,0,0,0,0,:
"Maruri-Jatabe","Violencia intrafamiliar",:,0,0,0,0,1,1,:
"Maruri-Jatabe","Violencia sexual en otros tipos de relación(*)",:,0,0,0,1,0,0,:
"Mendaro","Total",2,3,3,5,4,9,10,6
"Mendaro","Violencia ejercida por pareja / expareja",:,2,3,0,3,7,9,5
"Mendaro","Violencia intrafamiliar",:,1,0,5,1,2,1,:
"Mendaro","Violencia sexual en otros tipos de relación(*)",:,0,0,0,0,0,0,1
"Mendata","Total",0,1,0,1,0,0,0,:
"Mendata","Violencia ejercida por pareja / expareja",:,1,0,1,0,0,0,:
"Mendata","Violencia intrafamiliar",:,0,0,0,0,0,0,:
"Mendata","Violencia sexual en otros tipos de relación(*)",:,0,0,0,0,0,0,:
"Mendexa","Total",0,1,2,0,1,2,0,:
"Mendexa","Violencia ejercida por pareja / expareja",:,1,2,0,1,2,0,:
"Mendexa","Violencia intrafamiliar",:,0,0,0,0,0,0,:
"Mendexa","Violencia sexual en otros tipos de relación(*)",:,0,0,0,0,0,0,:
"Meñaka","Total",3,0,0,2,0,4,0,1
"Meñaka","Violencia ejercida por pareja / expareja",:,0,0,2,0,2,0,1
"Meñaka","Violencia intrafamiliar",:,0,0,0,0,2,0,:
"Meñaka","Violencia sexual en otros tipos de relación(*)",:,0,0,0,0,0,0,:
"Moreda de Álava/Moreda Araba","Total",0,0,0,0,0,0,0,:
"Moreda de Álava/Moreda Araba","Violencia ejercida por pareja / expareja",:,0,0,0,0,0,0,:
"Moreda de Álava/Moreda Araba","Violencia intrafamiliar",:,0,0,0,0,0,0,:
"Moreda de Álava/Moreda Araba","Violencia sexual en otros tipos de relación(*)",:,0,0,0,0,0,0,:
"Morga","Total",0,0,0,0,0,0,0,:
"Morga","Violencia ejercida por pareja / expareja",:,0,0,0,0,0,0,:
"Morga","Violencia intrafamiliar",:,0,0,0,0,0,0,:
"Morga","Violencia sexual en otros tipos de relación(*)",:,0,0,0,0,0,0,:
"Mundaka","Total",6,0,3,6,5,2,8,8
"Mundaka","Violencia ejercida por pareja / expareja",:,0,3,4,4,1,4,2
"Mundaka","Violencia intrafamiliar",:,0,0,2,1,1,2,1
"Mundaka","Violencia sexual en otros tipos de relación(*)",:,0,0,0,0,0,2,5
"Mungia","Total",43,27,37,35,36,48,34,47
"Mungia","Violencia ejercida por pareja / expareja",:,24,29,25,26,34,24,36
"Mungia","Violencia intrafamiliar",:,2,7,9,9,9,7,6
"Mungia","Violencia sexual en otros tipos de relación(*)",:,1,1,1,1,5,3,5
"Munitibar-Arbatzegi Gerrikaitz","Total",0,1,0,3,4,2,3,1
"Munitibar-Arbatzegi Gerrikaitz","Violencia ejercida por pareja / expareja",:,0,0,0,2,1,2,1
"Munitibar-Arbatzegi Gerrikaitz","Violencia intrafamiliar",:,1,0,3,2,1,1,:
"Munitibar-Arbatzegi Gerrikaitz","Violencia sexual en otros tipos de relación(*)",:,0,0,0,0,0,0,:
"Murueta","Total",0,3,1,0,0,0,0,2
"Murueta","Violencia ejercida por pareja / expareja",:,3,1,0,0,0,0,:
"Murueta","Violencia intrafamiliar",:,0,0,0,0,0,0,2
"Murueta","Violencia sexual en otros tipos de relación(*)",:,0,0,0,0,0,0,:
"Muskiz","Total",32,19,41,21,27,37,50,34
"Muskiz","Violencia ejercida por pareja / expareja",:,16,27,12,17,33,32,27
"Muskiz","Violencia intrafamiliar",:,3,12,7,10,3,13,7
"Muskiz","Violencia sexual en otros tipos de relación(*)",:,0,2,2,0,1,5,:
"Mutiloa","Total",0,0,0,0,0,0,0,:
"Mutiloa","Violencia ejercida por pareja / expareja",:,0,0,0,0,0,0,:
"Mutiloa","Violencia intrafamiliar",:,0,0,0,0,0,0,:
"Mutiloa","Violencia sexual en otros tipos de relación(*)",:,0,0,0,0,0,0,:
"Mutriku","Total",7,13,13,11,17,14,12,9
"Mutriku","Violencia ejercida por pareja / expareja",:,9,6,9,15,6,7,6
"Mutriku","Violencia intrafamiliar",:,4,7,2,2,7,0,1
"Mutriku","Violencia sexual en otros tipos de relación(*)",:,0,0,0,0,1,5,2
"Muxika","Total",4,1,6,3,2,2,0,11
"Muxika","Violencia ejercida por pareja / expareja",:,1,4,2,2,1,0,2
"Muxika","Violencia intrafamiliar",:,0,2,0,0,0,0,:
"Muxika","Violencia sexual en otros tipos de relación(*)",:,0,0,1,0,1,0,9
"Nabarniz","Total",1,0,0,1,1,0,0,2
"Nabarniz","Violencia ejercida por pareja / expareja",:,0,0,1,1,0,0,:
"Nabarniz","Violencia intrafamiliar",:,0,0,0,0,0,0,2
"Nabarniz","Violencia sexual en otros tipos de relación(*)",:,0,0,0,0,0,0,:
"Navaridas","Total",0,0,0,1,0,0,0,3
"Navaridas","Violencia ejercida por pareja / expareja",:,0,0,0,0,0,0,1
"Navaridas","Violencia intrafamiliar",:,0,0,1,0,0,0,2
"Navaridas","Violencia sexual en otros tipos de relación(*)",:,0,0,0,0,0,0,:
"Oiartzun","Total",16,18,22,28,40,18,20,39
"Oiartzun","Violencia ejercida por pareja / expareja",:,15,17,17,14,16,15,29
"Oiartzun","Violencia intrafamiliar",:,1,3,7,23,2,2,8
"Oiartzun","Violencia sexual en otros tipos de relación(*)",:,2,2,4,3,0,3,2
"Okondo","Total",5,5,11,7,2,3,7,5
"Okondo","Violencia ejercida por pareja / expareja",:,1,0,0,1,2,7,5
"Okondo","Violencia intrafamiliar",:,4,11,7,1,1,0,:
"Okondo","Violencia sexual en otros tipos de relación(*)",:,0,0,0,0,0,0,:
"Olaberria","Total",2,0,2,2,1,4,7,2
"Olaberria","Violencia ejercida por pareja / expareja",:,0,2,1,1,3,6,2
"Olaberria","Violencia intrafamiliar",:,0,0,1,0,1,1,:
"Olaberria","Violencia sexual en otros tipos de relación(*)",:,0,0,0,0,0,0,:
"Ondarroa","Total",10,14,19,9,22,23,23,25
"Ondarroa","Violencia ejercida por pareja / expareja",:,8,11,6,17,12,16,7
"Ondarroa","Violencia intrafamiliar",:,5,7,3,4,6,6,16
"Ondarroa","Violencia sexual en otros tipos de relación(*)",:,1,1,0,1,5,1,2
"Oñati","Total",6,14,15,7,15,15,19,12
"Oñati","Violencia ejercida por pareja / expareja",:,9,8,3,13,11,17,11
"Oñati","Violencia intrafamiliar",:,5,6,1,2,2,2,:
"Oñati","Violencia sexual en otros tipos de relación(*)",:,0,1,3,0,2,0,1
"Ordizia","Total",20,16,25,30,27,19,38,33
"Ordizia","Violencia ejercida por pareja / expareja",:,11,20,16,22,17,23,23
"Ordizia","Violencia intrafamiliar",:,4,4,8,3,0,11,8
"Ordizia","Violencia sexual en otros tipos de relación(*)",:,1,1,6,2,2,4,2
"Orendain","Total",1,1,1,0,0,0,0,:
"Orendain","Violencia ejercida por pareja / expareja",:,1,1,0,0,0,0,:
"Orendain","Violencia intrafamiliar",:,0,0,0,0,0,0,:
"Orendain","Violencia sexual en otros tipos de relación(*)",:,0,0,0,0,0,0,:
"Orexa","Total",0,0,0,0,0,0,0,:
"Orexa","Violencia ejercida por pareja / expareja",:,0,0,0,0,0,0,:
"Orexa","Violencia intrafamiliar",:,0,0,0,0,0,0,:
"Orexa","Violencia sexual en otros tipos de relación(*)",:,0,0,0,0,0,0,:
"Orio","Total",12,13,16,8,14,15,13,10
"Orio","Violencia ejercida por pareja / expareja",:,7,11,8,11,13,9,5
"Orio","Violencia intrafamiliar",:,5,4,0,0,1,3,1
"Orio","Violencia sexual en otros tipos de relación(*)",:,1,1,0,3,1,1,4
"Ormaiztegi","Total",3,1,0,1,2,2,2,:
"Ormaiztegi","Violencia ejercida por pareja / expareja",:,1,0,0,1,1,2,:
"Ormaiztegi","Violencia intrafamiliar",:,0,0,0,0,1,0,:
"Ormaiztegi","Violencia sexual en otros tipos de relación(*)",:,0,0,1,1,0,0,:
"Orozko","Total",5,4,11,5,2,6,6,9
"Orozko","Violencia ejercida por pareja / expareja",:,1,7,5,1,3,4,4
"Orozko","Violencia intrafamiliar",:,3,4,0,0,3,2,4
"Orozko","Violencia sexual en otros tipos de relación(*)",:,0,0,0,1,0,0,1
"Ortuella","Total",22,36,34,37,28,30,33,34
"Ortuella","Violencia ejercida por pareja / expareja",:,28,26,29,22,24,24,27
"Ortuella","Violencia intrafamiliar",:,8,8,6,4,5,8,5
"Ortuella","Violencia sexual en otros tipos de relación(*)",:,0,0,2,2,1,1,2
"Otxandio","Total",2,2,2,1,0,5,4,2
"Otxandio","Violencia ejercida por pareja / expareja",:,2,2,0,0,5,2,1
"Otxandio","Violencia intrafamiliar",:,0,0,1,0,0,0,:
"Otxandio","Violencia sexual en otros tipos de relación(*)",:,0,0,0,0,0,2,1
"Oyón-Oion","Total",7,4,8,3,5,10,4,11
"Oyón-Oion","Violencia ejercida por pareja / expareja",:,2,7,3,4,9,1,5
"Oyón-Oion","Violencia intrafamiliar",:,1,1,0,1,1,1,4
"Oyón-Oion","Violencia sexual en otros tipos de relación(*)",:,1,0,0,:,0,2,2
"Pasaia","Total",49,55,41,51,61,66,96,94
"Pasaia","Violencia ejercida por pareja / expareja",:,41,36,40,44,45,71,77
"Pasaia","Violencia intrafamiliar",:,13,5,10,15,17,16,10
"Pasaia","Violencia sexual en otros tipos de relación(*)",:,1,0,1,2,4,9,7
"Peñacerrada-Urizaharra","Total",0,0,1,0,0,0,0,2
"Peñacerrada-Urizaharra","Violencia ejercida por pareja / expareja",:,0,1,0,0,0,0,2
"Peñacerrada-Urizaharra","Violencia intrafamiliar",:,0,0,0,0,0,0,:
"Peñacerrada-Urizaharra","Violencia sexual en otros tipos de relación(*)",:,0,0,0,0,0,0,:
"Plentzia","Total",11,12,13,8,14,10,8,5
"Plentzia","Violencia ejercida por pareja / expareja",:,8,12,7,10,7,7,4
"Plentzia","Violencia intrafamiliar",:,4,1,0,2,2,1,:
"Plentzia","Violencia sexual en otros tipos de relación(*)",:,0,0,1,2,1,0,1
"Portugalete","Total",78,102,120,132,138,161,129,184
"Portugalete","Violencia ejercida por pareja / expareja",:,84,86,105,100,117,97,133
"Portugalete","Violencia intrafamiliar",:,18,27,20,30,41,19,35
"Portugalete","Violencia sexual en otros tipos de relación(*)",:,0,7,7,8,3,13,16
"Ribera Baja/Erriberabeitia","Total",2,0,5,2,7,6,3,2
"Ribera Baja/Erriberabeitia","Violencia ejercida por pareja / expareja",:,0,5,1,6,3,3,1
"Ribera Baja/Erriberabeitia","Violencia intrafamiliar",:,0,0,1,1,3,0,:
"Ribera Baja/Erriberabeitia","Violencia sexual en otros tipos de relación(*)",:,0,0,0,0,0,0,1
"Samaniego","Total",0,0,0,0,1,0,0,1
"Samaniego","Violencia ejercida por pareja / expareja",:,0,0,0,1,0,0,1
"Samaniego","Violencia intrafamiliar",:,0,0,0,0,0,0,:
"Samaniego","Violencia sexual en otros tipos de relación(*)",:,0,0,0,0,0,0,:
"San Millán/Donemiliaga","Total",1,3,2,4,1,2,2,:
"San Millán/Donemiliaga","Violencia ejercida por pareja / expareja",:,3,2,1,1,2,0,:
"San Millán/Donemiliaga","Violencia intrafamiliar",:,0,0,1,0,0,0,:
"San Millán/Donemiliaga","Violencia sexual en otros tipos de relación(*)",:,0,0,2,0,0,2,:
"Santurtzi","Total",127,108,122,188,174,194,206,197
"Santurtzi","Violencia ejercida por pareja / expareja",:,80,90,131,142,150,152,141
"Santurtzi","Violencia intrafamiliar",:,22,23,47,27,32,29,38
"Santurtzi","Violencia sexual en otros tipos de relación(*)",:,6,9,10,5,12,25,18
"Segura","Total",0,0,4,0,0,0,0,:
"Segura","Violencia ejercida por pareja / expareja",:,0,2,0,0,0,0,:
"Segura","Violencia intrafamiliar",:,0,2,0,0,0,0,:
"Segura","Violencia sexual en otros tipos de relación(*)",:,0,0,0,0,0,0,:
"Sestao","Total",93,133,156,131,141,148,158,153
"Sestao","Violencia ejercida por pareja / expareja",:,109,123,103,103,122,116,108
"Sestao","Violencia intrafamiliar",:,20,32,15,29,23,29,34
"Sestao","Violencia sexual en otros tipos de relación(*)",:,4,1,13,9,3,13,11
"Sondika","Total",6,9,10,13,5,13,9,8
"Sondika","Violencia ejercida por pareja / expareja",:,5,5,11,4,8,5,7
"Sondika","Violencia intrafamiliar",:,4,2,1,1,2,3,1
"Sondika","Violencia sexual en otros tipos de relación(*)",:,0,3,1,0,3,1,:
"Sopela","Total",37,26,22,40,39,23,44,28
"Sopela","Violencia ejercida por pareja / expareja",:,14,15,29,18,14,26,19
"Sopela","Violencia intrafamiliar",:,8,4,8,9,7,14,6
"Sopela","Violencia sexual en otros tipos de relación(*)",:,4,3,3,12,2,4,3
"Sopuerta","Total",1,2,4,5,4,2,3,7
"Sopuerta","Violencia ejercida por pareja / expareja",:,2,3,5,0,2,3,5
"Sopuerta","Violencia intrafamiliar",:,0,1,0,3,0,0,2
"Sopuerta","Violencia sexual en otros tipos de relación(*)",:,0,0,0,1,0,0,:
"Soraluze-Placencia de las Armas","Total",4,7,8,12,12,6,20,9
"Soraluze-Placencia de las Armas","Violencia ejercida por pareja / expareja",:,6,6,7,9,5,16,6
"Soraluze-Placencia de las Armas","Violencia intrafamiliar",:,1,1,4,3,0,4,2
"Soraluze-Placencia de las Armas","Violencia sexual en otros tipos de relación(*)",:,0,1,1,0,1,0,1
"Sukarrieta","Total",0,2,0,0,1,1,0,1
"Sukarrieta","Violencia ejercida por pareja / expareja",:,1,0,0,1,1,0,1
"Sukarrieta","Violencia intrafamiliar",:,1,0,0,0,0,0,:
"Sukarrieta","Violencia sexual en otros tipos de relación(*)",:,0,0,0,0,0,0,:
"Tolosa","Total",39,32,38,54,60,66,83,58
"Tolosa","Violencia ejercida por pareja / expareja",:,21,22,38,36,46,46,41
"Tolosa","Violencia intrafamiliar",:,8,6,13,16,15,12,9
"Tolosa","Violencia sexual en otros tipos de relación(*)",:,3,10,3,8,5,25,8
"Trucios-Turtzioz","Total",2,1,0,0,0,4,9,3
"Trucios-Turtzioz","Violencia ejercida por pareja / expareja",:,1,0,0,0,4,7,3
"Trucios-Turtzioz","Violencia intrafamiliar",:,0,0,0,0,0,2,:
"Trucios-Turtzioz","Violencia sexual en otros tipos de relación(*)",:,0,0,0,0,0,0,:
"Ubide","Total",0,0,0,0,0,1,0,:
"Ubide","Violencia ejercida por pareja / expareja",:,0,0,0,0,1,0,:
"Ubide","Violencia intrafamiliar",:,0,0,0,0,0,0,:
"Ubide","Violencia sexual en otros tipos de relación(*)",:,0,0,0,0,0,0,:
"Ugao-Miraballes","Total",7,8,20,12,12,9,24,16
"Ugao-Miraballes","Violencia ejercida por pareja / expareja",:,8,13,11,8,4,17,8
"Ugao-Miraballes","Violencia intrafamiliar",:,0,6,1,0,2,6,6
"Ugao-Miraballes","Violencia sexual en otros tipos de relación(*)",:,0,1,0,4,3,1,2
"Urduliz","Total",14,8,13,12,6,16,15,9
"Urduliz","Violencia ejercida por pareja / expareja",:,5,7,10,5,8,5,5
"Urduliz","Violencia intrafamiliar",:,3,6,2,1,8,8,1
"Urduliz","Violencia sexual en otros tipos de relación(*)",:,0,0,0,0,0,2,3
"Urduña/Orduña","Total",19,12,7,7,12,15,12,14
"Urduña/Orduña","Violencia ejercida por pareja / expareja",:,11,5,7,11,7,9,14
"Urduña/Orduña","Violencia intrafamiliar",:,1,1,0,0,3,3,:
"Urduña/Orduña","Violencia sexual en otros tipos de relación(*)",:,0,1,0,1,5,0,:
"Urkabustaiz","Total",0,2,3,0,2,1,8,4
"Urkabustaiz","Violencia ejercida por pareja / expareja",:,2,3,0,2,0,7,4
"Urkabustaiz","Violencia intrafamiliar",:,0,0,0,0,1,0,:
"Urkabustaiz","Violencia sexual en otros tipos de relación(*)",:,0,0,0,0,0,1,:
"Urnieta","Total",11,12,21,12,30,14,18,11
"Urnieta","Violencia ejercida por pareja / expareja",:,5,17,8,16,11,16,8
"Urnieta","Violencia intrafamiliar",:,5,4,4,14,2,1,3
"Urnieta","Violencia sexual en otros tipos de relación(*)",:,2,0,0,0,1,1,:
"Urretxu","Total",9,11,16,20,7,10,17,25
"Urretxu","Violencia ejercida por pareja / expareja",:,6,9,18,2,8,15,17
"Urretxu","Violencia intrafamiliar",:,5,7,1,5,2,2,7
"Urretxu","Violencia sexual en otros tipos de relación(*)",:,0,0,1,0,0,0,1
"Usansolo","Total",-,-,-,-,-,-,10,8
"Usansolo","Violencia ejercida por pareja / expareja",-,-,-,-,-,-,5,6
"Usansolo","Violencia intrafamiliar",-,-,-,-,-,-,4,2
"Usansolo","Violencia sexual en otros tipos de relación(*)",-,-,-,-,-,-,1,:
"Usurbil","Total",14,23,7,10,10,10,17,5
"Usurbil","Violencia ejercida por pareja / expareja",:,21,6,3,5,5,12,5
"Usurbil","Violencia intrafamiliar",:,1,0,7,5,2,2,:
"Usurbil","Violencia sexual en otros tipos de relación(*)",:,1,1,0,0,3,3,:
"Valdegovía/Gaubea","Total",0,2,2,3,3,5,2,5
"Valdegovía/Gaubea","Violencia ejercida por pareja / expareja",:,2,2,3,3,5,2,4
"Valdegovía/Gaubea","Violencia intrafamiliar",:,0,0,0,0,0,0,1
"Valdegovía/Gaubea","Violencia sexual en otros tipos de relación(*)",:,0,0,0,0,0,0,:
"Valle de Trápaga-Trapagaran","Total",36,33,27,49,49,43,29,56
"Valle de Trápaga-Trapagaran","Violencia ejercida por pareja / expareja",:,25,19,42,39,31,23,43
"Valle de Trápaga-Trapagaran","Violencia intrafamiliar",:,6,4,4,7,9,5,10
"Valle de Trápaga-Trapagaran","Violencia sexual en otros tipos de relación(*)",:,2,4,3,3,3,1,3
"Villabona","Total",12,15,9,8,13,15,19,26
"Villabona","Violencia ejercida por pareja / expareja",:,12,9,6,9,9,13,21
"Villabona","Violencia intrafamiliar",:,3,0,1,4,6,5,1
"Villabona","Violencia sexual en otros tipos de relación(*)",:,0,0,1,0,0,1,4
"Villabuena de Álava/Eskuernaga","Total",2,1,0,1,1,2,1,4
"Villabuena de Álava/Eskuernaga","Violencia ejercida por pareja / expareja",:,1,0,1,1,2,1,4
"Villabuena de Álava/Eskuernaga","Violencia intrafamiliar",:,0,0,0,0,0,0,:
"Villabuena de Álava/Eskuernaga","Violencia sexual en otros tipos de relación(*)",:,0,0,0,0,0,0,:
"Vitoria-Gasteiz","Total",579,666,591,630,732,843,917,941
"Vitoria-Gasteiz","Violencia ejercida por pareja / expareja",:,505,440,471,550,652,685,703
"Vitoria-Gasteiz","Violencia intrafamiliar",:,119,102,118,118,116,128,147
"Vitoria-Gasteiz","Violencia sexual en otros tipos de relación(*)",:,42,49,41,64,75,104,91
"Yécora/Iekora","Total",0,0,0,1,0,0,0,:
"Yécora/Iekora","Violencia ejercida por pareja / expareja",:,0,0,1,0,0,0,:
"Yécora/Iekora","Violencia intrafamiliar",:,0,0,0,0,0,0,:
"Yécora/Iekora","Violencia sexual en otros tipos de relación(*)",:,0,0,0,0,0,0,:
"Zaldibar","Total",3,5,9,2,3,15,11,10
"Zaldibar","Violencia ejercida por pareja / expareja",:,4,4,1,2,9,5,6
"Zaldibar","Violencia intrafamiliar",:,1,3,1,0,5,1,1
"Zaldibar","Violencia sexual en otros tipos de relación(*)",:,0,2,0,1,1,5,3
"Zaldibia","Total",0,0,0,1,0,0,0,:
"Zaldibia","Violencia ejercida por pareja / expareja",:,0,0,1,0,0,0,:
"Zaldibia","Violencia intrafamiliar",:,0,0,0,0,0,0,:
"Zaldibia","Violencia sexual en otros tipos de relación(*)",:,0,0,0,0,0,0,:
"Zalduondo","Total",0,0,0,1,0,0,0,:
"Zalduondo","Violencia ejercida por pareja / expareja",:,0,0,0,0,0,0,:
"Zalduondo","Violencia intrafamiliar",:,0,0,1,0,0,0,:
"Zalduondo","Violencia sexual en otros tipos de relación(*)",:,0,0,0,0,0,0,:
"Zalla","Total",13,22,24,24,14,29,21,16
"Zalla","Violencia ejercida por pareja / expareja",:,14,15,21,12,25,16,11
"Zalla","Violencia intrafamiliar",:,4,8,1,1,1,5,1
"Zalla","Violencia sexual en otros tipos de relación(*)",:,4,1,2,1,3,0,4
"Zambrana","Total",1,1,1,0,1,0,0,:
"Zambrana","Violencia ejercida por pareja / expareja",:,1,1,0,1,0,0,:
"Zambrana","Violencia intrafamiliar",:,0,0,0,0,0,0,:
"Zambrana","Violencia sexual en otros tipos de relación(*)",:,0,0,0,0,0,0,:
"Zamudio","Total",4,6,11,19,19,12,14,12
"Zamudio","Violencia ejercida por pareja / expareja",:,3,6,11,14,10,13,10
"Zamudio","Violencia intrafamiliar",:,0,2,5,2,0,0,1
"Zamudio","Violencia sexual en otros tipos de relación(*)",:,3,3,3,3,2,1,1
"Zaratamo","Total",2,3,13,7,2,1,12,9
"Zaratamo","Violencia ejercida por pareja / expareja",:,2,9,6,2,1,6,7
"Zaratamo","Violencia intrafamiliar",:,1,4,1,0,0,6,2
"Zaratamo","Violencia sexual en otros tipos de relación(*)",:,0,0,0,0,0,0,:
"Zarautz","Total",41,27,17,30,46,51,54,39
"Zarautz","Violencia ejercida por pareja / expareja",:,16,13,22,37,36,40,24
"Zarautz","Violencia intrafamiliar",:,6,1,2,5,10,5,10
"Zarautz","Violencia sexual en otros tipos de relación(*)",:,5,3,6,4,5,9,5
"Zeanuri","Total",0,3,2,4,3,1,1,2
"Zeanuri","Violencia ejercida por pareja / expareja",:,1,2,3,3,1,1,2
"Zeanuri","Violencia intrafamiliar",:,1,0,0,0,0,0,:
"Zeanuri","Violencia sexual en otros tipos de relación(*)",:,1,0,1,0,0,0,:
"Zeberio","Total",1,2,3,3,1,3,0,4
"Zeberio","Violencia ejercida por pareja / expareja",:,2,2,2,1,3,0,3
"Zeberio","Violencia intrafamiliar",:,0,1,1,0,0,0,1
"Zeberio","Violencia sexual en otros tipos de relación(*)",:,0,0,0,0,0,0,:
"Zegama","Total",2,0,1,1,1,2,2,4
"Zegama","Violencia ejercida por pareja / expareja",:,:,1,1,1,0,2,2
"Zegama","Violencia intrafamiliar",:,0,0,0,0,0,0,:
"Zegama","Violencia sexual en otros tipos de relación(*)",:,0,0,0,0,2,0,2
"Zerain","Total",0,2,1,0,0,0,0,:
"Zerain","Violencia ejercida por pareja / expareja",:,2,1,0,0,0,0,:
"Zerain","Violencia intrafamiliar",:,0,0,0,0,0,0,:
"Zerain","Violencia sexual en otros tipos de relación(*)",:,0,0,0,0,0,0,:
"Zestoa","Total",5,7,9,4,11,5,9,14
"Zestoa","Violencia ejercida por pareja / expareja",:,3,5,4,8,5,8,12
"Zestoa","Violencia intrafamiliar",:,4,3,0,3,0,1,2
"Zestoa","Violencia sexual en otros tipos de relación(*)",:,0,1,0,0,0,0,:
"Zierbena","Total",8,4,6,6,8,8,5,5
"Zierbena","Violencia ejercida por pareja / expareja",:,1,6,6,6,7,4,2
"Zierbena","Violencia intrafamiliar",:,3,0,0,2,1,1,3
"Zierbena","Violencia sexual en otros tipos de relación(*)",:,0,0,0,0,0,0,:
"Zigoitia","Total",3,1,2,2,5,3,5,8
"Zigoitia","Violencia ejercida por pareja / expareja",:,0,1,2,4,3,4,8
"Zigoitia","Violencia intrafamiliar",:,0,0,0,1,0,1,:
