Año;Sexo;Edad;Nacionalidad;Discapacidad;Ámbito Territorial;Magnitud;Value
2016;"Total";"Total";"";"";"Orio";"%";13,7
2016;"Total";"Total";"";"";"Ormaiztegi";"%";10,6
2016;"Total";"Total";"";"";"Orozko";"%";12,4
2016;"Total";"Total";"";"";"Ortuella";"%";19,9
2016;"Total";"Total";"";"";"Otxandio";"%";12,3
2016;"Total";"Total";"";"";"Oyón-Oion";"%";25
2016;"Total";"Total";"";"";"Pasaia";"%";15,7
2016;"Total";"Total";"";"";"Peñacerrada-Urizaharra";"%";4
2016;"Total";"Total";"";"";"Plentzia";"%";14,9
2016;"Total";"Total";"";"";"Portugalete";"%";17,6
2016;"Total";"Total";"";"";"Ribera Baja/Erriberabeitia";"%";15,4
2016;"Total";"Total";"";"";"Samaniego";"%";5,9
2016;"Total";"Total";"";"";"San Millán/Donemiliaga";"%";8,9
2016;"Total";"Total";"";"";"Santurtzi";"%";20
2016;"Total";"Total";"";"";"Segura";"%";8,7
2016;"Total";"Total";"";"";"Sestao";"%";23,9
2016;"Total";"Total";"";"";"Sondika";"%";12,2
2016;"Total";"Total";"";"";"Sopela";"%";13,2
2016;"Total";"Total";"";"";"Sopuerta";"%";15
2016;"Total";"Total";"";"";"Soraluze-Placencia de las Armas";"%";18
2016;"Total";"Total";"";"";"Sukarrieta";"%";16,3
2016;"Total";"Total";"";"";"Tolosa";"%";12,2
2016;"Total";"Total";"";"";"Trucios-Turtzioz";"%";22,6
2016;"Total";"Total";"";"";"Ubide";"%";9,9
2016;"Total";"Total";"";"";"Ugao-Miraballes";"%";17,2
2016;"Total";"Total";"";"";"Urduliz";"%";12,1
2016;"Total";"Total";"";"";"Urduña/Orduña";"%";19,3
2016;"Total";"Total";"";"";"Urkabustaiz";"%";11,2
2016;"Total";"Total";"";"";"Urnieta";"%";11,7
2016;"Total";"Total";"";"";"Urretxu";"%";11
2016;"Total";"Total";"";"";"Usurbil";"%";10,9
2016;"Total";"Total";"";"";"Valdegovía/Gaubea";"%";14,4
2016;"Total";"Total";"";"";"Valle de Trápaga-Trapagaran";"%";17,2
2016;"Total";"Total";"";"";"Villabona";"%";14,2
2016;"Total";"Total";"";"";"Villabuena de Álava/Eskuernaga";"%";6,6
2016;"Total";"Total";"";"";"Vitoria-Gasteiz";"%";15
2016;"Total";"Total";"";"";"Yécora/Iekora";"%";17,3
2016;"Total";"Total";"";"";"Zaldibar";"%";12,9
2016;"Total";"Total";"";"";"Zaldibia";"%";10,1
2016;"Total";"Total";"";"";"Zalduondo";"%";10,6
2016;"Total";"Total";"";"";"Zalla";"%";20,4
2016;"Total";"Total";"";"";"Zambrana";"%";19,1
2016;"Total";"Total";"";"";"Zamudio";"%";12,9
2016;"Total";"Total";"";"";"Zaratamo";"%";16,4
2016;"Total";"Total";"";"";"Zarautz";"%";12,5
2016;"Total";"Total";"";"";"Zeanuri";"%";7,1
2016;"Total";"Total";"";"";"Zeberio";"%";11
2016;"Total";"Total";"";"";"Zegama";"%";12,2
2016;"Total";"Total";"";"";"Zerain";"%";9,1
2016;"Total";"Total";"";"";"Zestoa";"%";15,9
2016;"Total";"Total";"";"";"Zierbena";"%";15,6
2016;"Total";"Total";"";"";"Zigoitia";"%";7,9
2016;"Total";"Total";"";"";"Ziortza-Bolibar";"%";13,4
2016;"Total";"Total";"";"";"Zizurkil";"%";13,2
2016;"Total";"Total";"";"";"Zuia";"%";9,4
2016;"Total";"Total";"";"";"Zumaia";"%";13,9
2016;"Total";"Total";"";"";"Zumarraga";"%";14,4
2016;"Total";"Total";"";"";"Añana (comarca)";"%";14,5
2016;"Total";"Total";"";"";"Arabako Errioxa / Rioja Alavesa";"%";16,8
2016;"Total";"Total";"";"";"Arabako Kantaurialdea / Cantábrica Alavesa";"%";15,6
2016;"Total";"Total";"";"";"Arabako Lautada / Llanada Alavesa";"%";14,9
2016;"Total";"Total";"";"";"Arabako Mendialdea / Montaña Alavesa";"%";10,4
2016;"Total";"Total";"";"";"Arratia-Nerbioi / Arratia-Nervión";"%";14,3
2016;"Total";"Total";"";"";"Bidasoa Beherea / Bajo Bidasoa";"%";16,3
2016;"Total";"Total";"";"";"Bilbo Handia / Gran Bilbao";"%";17,7
2016;"Total";"Total";"";"";"Debabarrena / Bajo Deba";"%";14,8
2016;"Total";"Total";"";"";"Debagoiena / Alto Deba";"%";11,8
2016;"Total";"Total";"";"";"Donostialdea";"%";12,9
2016;"Total";"Total";"";"";"Durangaldea / Duranguesado";"%";13,3
2016;"Total";"Total";"";"";"Enkartazioak / Encartaciones";"%";19,6
2016;"Total";"Total";"";"";"Gernika-Bermeo";"%";15,5
2016;"Total";"Total";"";"";"Goierri";"%";11,6
2016;"Total";"Total";"";"";"Gorbeialdea / Estribaciones del Gorbea";"%";10,1
2016;"Total";"Total";"";"";"Markina-Ondarroa";"%";14,1
2016;"Total";"Total";"";"";"Plentzia-Mungia";"%";13,6
2016;"Total";"Total";"";"";"Tolosaldea";"%";12,4
2016;"Total";"Total";"";"";"Urola Kosta";"%";13,3
2016;"Total";"Total";"";"";"Araba/Álava";"%";14,1
2016;"Total";"Total";"";"";"Bizkaia";"%";15,3
2016;"Total";"Total";"";"";"Gipuzkoa";"%";11,3
2015;"Total";"Total";"";"";"C.A. de Euskadi";"%";15,7
2015;"Total";"Total";"";"";"Abadiño";"%";13,9
2015;"Total";"Total";"";"";"Abaltzisketa";"%";6,6
2015;"Total";"Total";"";"";"Abanto y Ciérvana-Abanto Zierbena";"%";17,8
2015;"Total";"Total";"";"";"Aduna";"%";11,4
2015;"Total";"Total";"";"";"Agurain/Salvatierra";"%";18,6
2015;"Total";"Total";"";"";"Aia";"%";11,2
2015;"Total";"Total";"";"";"Aizarnazabal";"%";17
2015;"Total";"Total";"";"";"Ajangiz";"%";8,1
2015;"Total";"Total";"";"";"Albiztur";"%";3,3
2015;"Total";"Total";"";"";"Alegia";"%";14,5
2015;"Total";"Total";"";"";"Alegría-Dulantzi";"%";12,6
2015;"Total";"Total";"";"";"Alkiza";"%";10,2
2015;"Total";"Total";"";"";"Alonsotegi";"%";19,3
2015;"Total";"Total";"";"";"Altzaga";"%";13,6
2015;"Total";"Total";"";"";"Altzo";"%";10,8
2015;"Total";"Total";"";"";"Amezketa";"%";11
2015;"Total";"Total";"";"";"Amorebieta-Etxano";"%";14,4
2015;"Total";"Total";"";"";"Amoroto";"%";11
2015;"Total";"Total";"";"";"Amurrio";"%";16,1
2015;"Total";"Total";"";"";"Andoain";"%";13,8
2015;"Total";"Total";"";"";"Anoeta";"%";14
2015;"Total";"Total";"";"";"Antzuola";"%";10,2
2015;"Total";"Total";"";"";"Añana";"%";17,9
2015;"Total";"Total";"";"";"Arakaldo";"%";16,3
2015;"Total";"Total";"";"";"Arama";"%";11,4
2015;"Total";"Total";"";"";"Aramaio";"%";10,8
2015;"Total";"Total";"";"";"Arantzazu";"%";13,2
2015;"Total";"Total";"";"";"Areatza";"%";15,2
2015;"Total";"Total";"";"";"Aretxabaleta";"%";11,8
2015;"Total";"Total";"";"";"Armiñón";"%";14,9
2015;"Total";"Total";"";"";"Arraia-Maeztu";"%";10,4
2015;"Total";"Total";"";"";"Arrankudiaga-Zollo";"%";14,4
2015;"Total";"Total";"";"";"Arrasate/Mondragón";"%";15,6
2015;"Total";"Total";"";"";"Arratzu";"%";7,8
2015;"Total";"Total";"";"";"Arratzua-Ubarrundia";"%";9,3
2015;"Total";"Total";"";"";"Arrieta";"%";10
2015;"Total";"Total";"";"";"Arrigorriaga";"%";16,5
2015;"Total";"Total";"";"";"Artea";"%";13,3
2015;"Total";"Total";"";"";"Artzentales";"%";14
2015;"Total";"Total";"";"";"Artziniega";"%";15,3
2015;"Total";"Total";"";"";"Asparrena";"%";19,1
2015;"Total";"Total";"";"";"Asteasu";"%";9,8
2015;"Total";"Total";"";"";"Astigarraga";"%";11
2015;"Total";"Total";"";"";"Ataun";"%";8,8
2015;"Total";"Total";"";"";"Atxondo";"%";14,5
2015;"Total";"Total";"";"";"Aulesti";"%";10,7
2015;"Total";"Total";"";"";"Ayala/Aiara";"%";11,8
2015;"Total";"Total";"";"";"Azkoitia";"%";14,9
2015;"Total";"Total";"";"";"Azpeitia";"%";15,4
2015;"Total";"Total";"";"";"Bakio";"%";14,8
2015;"Total";"Total";"";"";"Baliarrain";"%";9
2015;"Total";"Total";"";"";"Balmaseda";"%";21,5
2015;"Total";"Total";"";"";"Baños de Ebro/Mañueta";"%";8,8
2015;"Total";"Total";"";"";"Barakaldo";"%";18,7
2015;"Total";"Total";"";"";"Barrika";"%";16,1
2015;"Total";"Total";"";"";"Barrundia";"%";9,5
2015;"Total";"Total";"";"";"Basauri";"%";18,5
2015;"Total";"Total";"";"";"Beasain";"%";14
2015;"Total";"Total";"";"";"Bedia";"%";12,5
2015;"Total";"Total";"";"";"Beizama";"%";11,6
2015;"Total";"Total";"";"";"Belauntza";"%";14,7
2015;"Total";"Total";"";"";"Berango";"%";15,2
2015;"Total";"Total";"";"";"Berantevilla";"%";22,5
2015;"Total";"Total";"";"";"Berastegi";"%";8,9
2015;"Total";"Total";"";"";"Bergara";"%";13,4
2015;"Total";"Total";"";"";"Bermeo";"%";20,4
2015;"Total";"Total";"";"";"Bernedo";"%";7
2015;"Total";"Total";"";"";"Berriatua";"%";17,3
2015;"Total";"Total";"";"";"Berriz";"%";15,8
2015;"Total";"Total";"";"";"Berrobi";"%";14,4
2015;"Total";"Total";"";"";"Bidania-Goiatz";"%";11,4
2015;"Total";"Total";"";"";"Bilbao";"%";18,7
2015;"Total";"Total";"";"";"Busturia";"%";15
2015;"Total";"Total";"";"";"Campezo/Kanpezu";"%";13,8
2015;"Total";"Total";"";"";"Deba";"%";13,7
2015;"Total";"Total";"";"";"Derio";"%";13,6
2015;"Total";"Total";"";"";"Dima";"%";9,2
2015;"Total";"Total";"";"";"Donostia / San Sebastián";"%";13,8
2015;"Total";"Total";"";"";"Durango";"%";14,4
2015;"Total";"Total";"";"";"Ea";"%";13,2
2015;"Total";"Total";"";"";"Eibar";"%";16,4
2015;"Total";"Total";"";"";"Elantxobe";"%";14,8
2015;"Total";"Total";"";"";"Elburgo/Burgelu";"%";8,2
2015;"Total";"Total";"";"";"Elciego";"%";21,2
2015;"Total";"Total";"";"";"Elduain";"%";5,9
2015;"Total";"Total";"";"";"Elgeta";"%";12,3
2015;"Total";"Total";"";"";"Elgoibar";"%";13,5
2015;"Total";"Total";"";"";"Elorrio";"%";13,2
2015;"Total";"Total";"";"";"Elvillar/Bilar";"%";13,9
2015;"Total";"Total";"";"";"Erandio";"%";18,2
2015;"Total";"Total";"";"";"Ereño";"%";12,4
2015;"Total";"Total";"";"";"Ermua";"%";17,8
2015;"Total";"Total";"";"";"Errenteria";"%";15,8
2015;"Total";"Total";"";"";"Errezil";"%";15,2
2015;"Total";"Total";"";"";"Erriberagoitia/Ribera Alta";"%";13,2
2015;"Total";"Total";"";"";"Errigoiti";"%";13,2
2015;"Total";"Total";"";"";"Eskoriatza";"%";13,4
2015;"Total";"Total";"";"";"Etxebarri";"%";14
2015;"Total";"Total";"";"";"Etxebarria";"%";8,1
2015;"Total";"Total";"";"";"Ezkio-Itsaso";"%";8,3
2015;"Total";"Total";"";"";"Forua";"%";15,7
2015;"Total";"Total";"";"";"Fruiz";"%";11,6
2015;"Total";"Total";"";"";"Gabiria";"%";5,6
2015;"Total";"Total";"";"";"Gaintza";"%";8,9
2015;"Total";"Total";"";"";"Galdakao";"%";14,9
2015;"Total";"Total";"";"";"Galdames";"%";14,1
2015;"Total";"Total";"";"";"Gamiz-Fika";"%";12,4
2015;"Total";"Total";"";"";"Garai";"%";11,9
2015;"Total";"Total";"";"";"Gatika";"%";12,1
2015;"Total";"Total";"";"";"Gautegiz Arteaga";"%";13,3
2015;"Total";"Total";"";"";"Gaztelu";"%";13,1
2015;"Total";"Total";"";"";"Gernika-Lumo";"%";16,6
2015;"Total";"Total";"";"";"Getaria";"%";13,9
2015;"Total";"Total";"";"";"Getxo";"%";15,4
2015;"Total";"Total";"";"";"Gizaburuaga";"%";13,5
2015;"Total";"Total";"";"";"Gordexola";"%";13,7
2015;"Total";"Total";"";"";"Gorliz";"%";15
2015;"Total";"Total";"";"";"Güeñes";"%";17,3
2015;"Total";"Total";"";"";"Harana/Valle de Arana";"%";5,8
2015;"Total";"Total";"";"";"Hernani";"%";14,3
2015;"Total";"Total";"";"";"Hernialde";"%";9,6
2015;"Total";"Total";"";"";"Hondarribia";"%";15,1
2015;"Total";"Total";"";"";"Ibarra";"%";14,3
2015;"Total";"Total";"";"";"Ibarrangelu";"%";13,8
2015;"Total";"Total";"";"";"Idiazabal";"%";10,8
2015;"Total";"Total";"";"";"Igorre";"%";15,8
2015;"Total";"Total";"";"";"Ikaztegieta";"%";13,7
2015;"Total";"Total";"";"";"Irun";"%";17,9
2015;"Total";"Total";"";"";"Iruña Oka/Iruña de Oca";"%";13,3
2015;"Total";"Total";"";"";"Irura";"%";12,6
2015;"Total";"Total";"";"";"Iruraiz-Gauna";"%";11
2015;"Total";"Total";"";"";"Ispaster";"%";9,9
2015;"Total";"Total";"";"";"Itsasondo";"%";15,3
2015;"Total";"Total";"";"";"Iurreta";"%";17,4
2015;"Total";"Total";"";"";"Izurtza";"%";15,4
2015;"Total";"Total";"";"";"Karrantza Harana/Valle de Carranza";"%";20,2
2015;"Total";"Total";"";"";"Kortezubi";"%";11,1
2015;"Total";"Total";"";"";"Kripan";"%";9,9
2015;"Total";"Total";"";"";"Kuartango";"%";10,5
2015;"Total";"Total";"";"";"Labastida/Bastida";"%";19,7
2015;"Total";"Total";"";"";"Lagrán";"%";11,4
2015;"Total";"Total";"";"";"Laguardia";"%";14,7
2015;"Total";"Total";"";"";"Lanciego/Lantziego";"%";17,9
2015;"Total";"Total";"";"";"Lanestosa";"%";22,8
2015;"Total";"Total";"";"";"Lantarón";"%";19,5
2015;"Total";"Total";"";"";"Lapuebla de Labarca";"%";19
2015;"Total";"Total";"";"";"Larrabetzu";"%";11,3
2015;"Total";"Total";"";"";"Larraul";"%";13,8
2015;"Total";"Total";"";"";"Lasarte-Oria";"%";15,3
2015;"Total";"Total";"";"";"Laudio/Llodio";"%";17,1
2015;"Total";"Total";"";"";"Laukiz";"%";12
2015;"Total";"Total";"";"";"Lazkao";"%";11,7
2015;"Total";"Total";"";"";"Leaburu";"%";11
2015;"Total";"Total";"";"";"Legazpi";"%";11,9
2015;"Total";"Total";"";"";"Legorreta";"%";15,1
2015;"Total";"Total";"";"";"Legutio";"%";13
2015;"Total";"Total";"";"";"Leintz-Gatzaga";"%";12,3
2015;"Total";"Total";"";"";"Leioa";"%";15,1
2015;"Total";"Total";"";"";"Lekeitio";"%";16,1
2015;"Total";"Total";"";"";"Lemoa";"%";16,2
2015;"Total";"Total";"";"";"Lemoiz";"%";12,9
2015;"Total";"Total";"";"";"Leza";"%";12,5
2015;"Total";"Total";"";"";"Lezama";"%";11,9
2015;"Total";"Total";"";"";"Lezo";"%";13,7
2015;"Total";"Total";"";"";"Lizartza";"%";16,5
2015;"Total";"Total";"";"";"Loiu";"%";12,4
2015;"Total";"Total";"";"";"Mallabia";"%";11,7
2015;"Total";"Total";"";"";"Mañaria";"%";14,7
2015;"Total";"Total";"";"";"Markina-Xemein";"%";14,9
2015;"Total";"Total";"";"";"Maruri-Jatabe";"%";11,7
2015;"Total";"Total";"";"";"Mendaro";"%";12,8
2015;"Total";"Total";"";"";"Mendata";"%";5,3
2015;"Total";"Total";"";"";"Mendexa";"%";11
2015;"Total";"Total";"";"";"Meñaka";"%";11,3
2015;"Total";"Total";"";"";"Moreda de Álava/Moreda Araba";"%";24
2015;"Total";"Total";"";"";"Morga";"%";9,8
2015;"Total";"Total";"";"";"Mundaka";"%";16,2
2015;"Total";"Total";"";"";"Mungia";"%";14,8
2015;"Total";"Total";"";"";"Munitibar-Arbatzegi Gerrikaitz";"%";12,4
2015;"Total";"Total";"";"";"Murueta";"%";7,4
2015;"Total";"Total";"";"";"Muskiz";"%";18,7
2015;"Total";"Total";"";"";"Mutiloa";"%";13,6
2015;"Total";"Total";"";"";"Mutriku";"%";14,7
2015;"Total";"Total";"";"";"Muxika";"%";12
2015;"Total";"Total";"";"";"Nabarniz";"%";9
2015;"Total";"Total";"";"";"Navaridas";"%";16,2
2015;"Total";"Total";"";"";"Oiartzun";"%";11,5
2015;"Total";"Total";"";"";"Okondo";"%";13,9
2015;"Total";"Total";"";"";"Olaberria";"%";13,1
2015;"Total";"Total";"";"";"Ondarroa";"%";20,7
2015;"Total";"Total";"";"";"Oñati";"%";8,8
2015;"Total";"Total";"";"";"Ordizia";"%";14,9
2015;"Total";"Total";"";"";"Orendain";"%";8
2015;"Total";"Total";"";"";"Orexa";"%";5,4
2015;"Total";"Total";"";"";"Orio";"%";15,9
2015;"Total";"Total";"";"";"Ormaiztegi";"%";11,2
2015;"Total";"Total";"";"";"Orozko";"%";12,6
2015;"Total";"Total";"";"";"Ortuella";"%";19,7
2015;"Total";"Total";"";"";"Otxandio";"%";11,9
2015;"Total";"Total";"";"";"Oyón-Oion";"%";24,7
2015;"Total";"Total";"";"";"Pasaia";"%";17,2
2015;"Total";"Total";"";"";"Peñacerrada-Urizaharra";"%";8,6
2015;"Total";"Total";"";"";"Plentzia";"%";17,1
2015;"Total";"Total";"";"";"Portugalete";"%";17,4
2015;"Total";"Total";"";"";"Ribera Baja/Erriberabeitia";"%";18,8
2015;"Total";"Total";"";"";"Samaniego";"%";8,6
2015;"Total";"Total";"";"";"San Millán/Donemiliaga";"%";11,3
2015;"Total";"Total";"";"";"Santurtzi";"%";19,6
2015;"Total";"Total";"";"";"Segura";"%";9,2
2015;"Total";"Total";"";"";"Sestao";"%";22,5
2015;"Total";"Total";"";"";"Sondika";"%";13,1
2015;"Total";"Total";"";"";"Sopela";"%";14,8
2015;"Total";"Total";"";"";"Sopuerta";"%";17,6
2015;"Total";"Total";"";"";"Soraluze-Placencia de las Armas";"%";17,7
2015;"Total";"Total";"";"";"Sukarrieta";"%";15,2
2015;"Total";"Total";"";"";"Tolosa";"%";13,5
2015;"Total";"Total";"";"";"Trucios-Turtzioz";"%";17,6
2015;"Total";"Total";"";"";"Ubide";"%";10,6
2015;"Total";"Total";"";"";"Ugao-Miraballes";"%";15,5
2015;"Total";"Total";"";"";"Urduliz";"%";14,2
2015;"Total";"Total";"";"";"Urduña/Orduña";"%";19,1
2015;"Total";"Total";"";"";"Urkabustaiz";"%";13,3
2015;"Total";"Total";"";"";"Urnieta";"%";11,9
2015;"Total";"Total";"";"";"Urretxu";"%";13
2015;"Total";"Total";"";"";"Usurbil";"%";12,2
2015;"Total";"Total";"";"";"Valdegovía/Gaubea";"%";14,6
2015;"Total";"Total";"";"";"Valle de Trápaga-Trapagaran";"%";17,5
2015;"Total";"Total";"";"";"Villabona";"%";14,8
2015;"Total";"Total";"";"";"Villabuena de Álava/Eskuernaga";"%";9,7
2015;"Total";"Total";"";"";"Vitoria-Gasteiz";"%";15,8
2015;"Total";"Total";"";"";"Yécora/Iekora";"%";20,2
2015;"Total";"Total";"";"";"Zaldibar";"%";13,8
2015;"Total";"Total";"";"";"Zaldibia";"%";12,7
2015;"Total";"Total";"";"";"Zalduondo";"%";11,4
2015;"Total";"Total";"";"";"Zalla";"%";20,6
2015;"Total";"Total";"";"";"Zambrana";"%";24,5
2015;"Total";"Total";"";"";"Zamudio";"%";14,6
2015;"Total";"Total";"";"";"Zaratamo";"%";17,3
2015;"Total";"Total";"";"";"Zarautz";"%";13,8
2015;"Total";"Total";"";"";"Zeanuri";"%";9,4
2015;"Total";"Total";"";"";"Zeberio";"%";12
2015;"Total";"Total";"";"";"Zegama";"%";11,4
2015;"Total";"Total";"";"";"Zerain";"%";12,7
2015;"Total";"Total";"";"";"Zestoa";"%";17,7
2015;"Total";"Total";"";"";"Zierbena";"%";17,5
2015;"Total";"Total";"";"";"Zigoitia";"%";8,2
2015;"Total";"Total";"";"";"Ziortza-Bolibar";"%";9,5
2015;"Total";"Total";"";"";"Zizurkil";"%";14,8
2015;"Total";"Total";"";"";"Zuia";"%";11,4
2015;"Total";"Total";"";"";"Zumaia";"%";12,9
2015;"Total";"Total";"";"";"Zumarraga";"%";15
2015;"Total";"Total";"";"";"Añana (comarca)";"%";17,3
2015;"Total";"Total";"";"";"Arabako Errioxa / Rioja Alavesa";"%";19,1
2015;"Total";"Total";"";"";"Arabako Kantaurialdea / Cantábrica Alavesa";"%";16,1
2015;"Total";"Total";"";"";"Arabako Lautada / Llanada Alavesa";"%";15,7
2015;"Total";"Total";"";"";"Arabako Mendialdea / Montaña Alavesa";"%";10,5
2015;"Total";"Total";"";"";"Arratia-Nerbioi / Arratia-Nervión";"%";14,6
2015;"Total";"Total";"";"";"Bidasoa Beherea / Bajo Bidasoa";"%";17,3
2015;"Total";"Total";"";"";"Bilbo Handia / Gran Bilbao";"%";17,9
2015;"Total";"Total";"";"";"Debabarrena / Bajo Deba";"%";15,3
2015;"Total";"Total";"";"";"Debagoiena / Alto Deba";"%";13
2015;"Total";"Total";"";"";"Donostialdea";"%";14,1
2015;"Total";"Total";"";"";"Durangaldea / Duranguesado";"%";15
2015;"Total";"Total";"";"";"Enkartazioak / Encartaciones";"%";19,1
2015;"Total";"Total";"";"";"Gernika-Bermeo";"%";17
2015;"Total";"Total";"";"";"Goierri";"%";13,1
2015;"Total";"Total";"";"";"Gorbeialdea / Estribaciones del Gorbea";"%";11,3
2015;"Total";"Total";"";"";"Markina-Ondarroa";"%";16,5
2015;"Total";"Total";"";"";"Plentzia-Mungia";"%";14,6
2015;"Total";"Total";"";"";"Tolosaldea";"%";13,3
2015;"Total";"Total";"";"";"Urola Kosta";"%";14,5
2015;"Total";"Total";"";"";"Araba/Álava";"%";16,3
2015;"Total";"Total";"";"";"Bizkaia";"%";17
2015;"Total";"Total";"";"";"Gipuzkoa";"%";13,3
2021;"Total";"Total";"";"";"C.A. de Euskadi";"%";10
2021;"Total";"Total";"";"";"Abadiño";"%";10,7
2021;"Total";"Total";"";"";"Abaltzisketa";"%";3
2021;"Total";"Total";"";"";"Abanto y Ciérvana-Abanto Zierbena";"%";14,3
2021;"Total";"Total";"";"";"Aduna";"%";1,2
2021;"Total";"Total";"";"";"Agurain/Salvatierra";"%";14,9
2021;"Total";"Total";"";"";"Aia";"%";6,5
2021;"Total";"Total";"";"";"Aizarnazabal";"%";11,6
2021;"Total";"Total";"";"";"Ajangiz";"%";6,3
2021;"Total";"Total";"";"";"Albiztur";"%";5
2021;"Total";"Total";"";"";"Alegia";"%";10,9
2021;"Total";"Total";"";"";"Alegría-Dulantzi";"%";11,8
2021;"Total";"Total";"";"";"Alkiza";"%";7
2021;"Total";"Total";"";"";"Alonsotegi";"%";14
2021;"Total";"Total";"";"";"Altzaga";"%";4,4
2021;"Total";"Total";"";"";"Altzo";"%";5,9
2021;"Total";"Total";"";"";"Amezketa";"%";9,2
2021;"Total";"Total";"";"";"Amorebieta-Etxano";"%";9,2
2021;"Total";"Total";"";"";"Amoroto";"%";7
2021;"Total";"Total";"";"";"Amurrio";"%";11,4
2021;"Total";"Total";"";"";"Andoain";"%";9,8
2021;"Total";"Total";"";"";"Anoeta";"%";8,7
2021;"Total";"Total";"";"";"Antzuola";"%";7,1
2021;"Total";"Total";"";"";"Añana";"%";8,2
2021;"Total";"Total";"";"";"Arakaldo";"%";15,8
2021;"Total";"Total";"";"";"Arama";"%";5,3
2021;"Total";"Total";"";"";"Aramaio";"%";5,7
2021;"Total";"Total";"";"";"Arantzazu";"%";10
2021;"Total";"Total";"";"";"Areatza";"%";11,1
2021;"Total";"Total";"";"";"Aretxabaleta";"%";6,6
2021;"Total";"Total";"";"";"Armiñón";"%";9,9
2021;"Total";"Total";"";"";"Arraia-Maeztu";"%";6,7
2021;"Total";"Total";"";"";"Arrankudiaga-Zollo";"%";8,4
2021;"Total";"Total";"";"";"Arrasate/Mondragón";"%";10,5
2021;"Total";"Total";"";"";"Arratzu";"%";6,6
2021;"Total";"Total";"";"";"Arratzua-Ubarrundia";"%";6,8
2021;"Total";"Total";"";"";"Arrieta";"%";6,8
2021;"Total";"Total";"";"";"Arrigorriaga";"%";11,3
2021;"Total";"Total";"";"";"Artea";"%";11
2021;"Total";"Total";"";"";"Artzentales";"%";14,4
2021;"Total";"Total";"";"";"Artziniega";"%";12,2
2021;"Total";"Total";"";"";"Asparrena";"%";13
2021;"Total";"Total";"";"";"Asteasu";"%";6,9
2021;"Total";"Total";"";"";"Astigarraga";"%";6,8
2021;"Total";"Total";"";"";"Ataun";"%";6,9
2021;"Total";"Total";"";"";"Atxondo";"%";9,2
2021;"Total";"Total";"";"";"Aulesti";"%";7,2
2021;"Total";"Total";"";"";"Ayala/Aiara";"%";9,6
2021;"Total";"Total";"";"";"Azkoitia";"%";8,9
2021;"Total";"Total";"";"";"Azpeitia";"%";8,1
2021;"Total";"Total";"";"";"Bakio";"%";10,4
2021;"Total";"Total";"";"";"Baliarrain";"%";6,8
2021;"Total";"Total";"";"";"Balmaseda";"%";15,7
2021;"Total";"Total";"";"";"Baños de Ebro/Mañueta";"%";10,4
2021;"Total";"Total";"";"";"Barakaldo";"%";12,9
2021;"Total";"Total";"";"";"Barrika";"%";12,8
2021;"Total";"Total";"";"";"Barrundia";"%";6
2021;"Total";"Total";"";"";"Basauri";"%";13,4
2021;"Total";"Total";"";"";"Beasain";"%";9
2021;"Total";"Total";"";"";"Bedia";"%";10,2
2021;"Total";"Total";"";"";"Beizama";"%";5,1
2021;"Total";"Total";"";"";"Belauntza";"%";6,8
2021;"Total";"Total";"";"";"Berango";"%";9,4
2021;"Total";"Total";"";"";"Berantevilla";"%";8,5
2021;"Total";"Total";"";"";"Berastegi";"%";4,5
2021;"Total";"Total";"";"";"Bergara";"%";8,1
2021;"Total";"Total";"";"";"Bermeo";"%";14,7
2021;"Total";"Total";"";"";"Bernedo";"%";7,6
2021;"Total";"Total";"";"";"Berriatua";"%";9,2
2021;"Total";"Total";"";"";"Berriz";"%";10
2021;"Total";"Total";"";"";"Berrobi";"%";9,6
2021;"Total";"Total";"";"";"Bidania-Goiatz";"%";7
2021;"Total";"Total";"";"";"Bilbao";"%";13,7
2021;"Total";"Total";"";"";"Busturia";"%";10,3
2021;"Total";"Total";"";"";"Campezo/Kanpezu";"%";10,5
2021;"Total";"Total";"";"";"Deba";"%";8,3
2021;"Total";"Total";"";"";"Derio";"%";8,1
2021;"Total";"Total";"";"";"Dima";"%";7,4
2021;"Total";"Total";"";"";"Donostia / San Sebastián";"%";9,5
2021;"Total";"Total";"";"";"Durango";"%";9,9
2021;"Total";"Total";"";"";"Ea";"%";12,5
2021;"Total";"Total";"";"";"Eibar";"%";11,6
2021;"Total";"Total";"";"";"Elantxobe";"%";14,2
2021;"Total";"Total";"";"";"Elburgo/Burgelu";"%";7,3
2021;"Total";"Total";"";"";"Elciego";"%";12,8
2021;"Total";"Total";"";"";"Elduain";"%";8,4
2021;"Total";"Total";"";"";"Elgeta";"%";5,1
2021;"Total";"Total";"";"";"Elgoibar";"%";8,9
2021;"Total";"Total";"";"";"Elorrio";"%";8,4
